Control #,Rec #,Lang,Source Audio ISBN-13,Course,Unit Num,start,stop,QZ #,line #,Speaker,Cue,Transliteration,#of words,Q or S,Course Name (Source),Snippet name,Skills
521,521,MA,9781442316775,Mandarin 3,26,,,07Q,,N,How much would you like to exchange?,,,,Pimsleur Chinese (Mandarin) Level 3 MP3,9781442394896_Mandarin_Chinese_3_QM_521.mp3,"11,16"
522,522,MA,9781442316775,Mandarin 3,26,,,07R,,F,您想换多少？,nín xiǎng huàn duō shǎo?,5,Q,Pimsleur Chinese (Mandarin) Level 3 MP3,9781442394896_Mandarin_Chinese_3_QM_522.mp3,"11,16"
523,523,MA,9781442316775,Mandarin 3,26,,,08Q,,N,This is your change.,,,,Pimsleur Chinese (Mandarin) Level 3 MP3,9781442394896_Mandarin_Chinese_3_QM_523.mp3,"11,14,16"
524,524,MA,9781442316775,Mandarin 3,26,,,08R,,M,这是您的零钱。,zhè shì nín de líng qián.,6,S,Pimsleur Chinese (Mandarin) Level 3 MP3,9781442394896_Mandarin_Chinese_3_QM_524.mp3,"11,14,16"
525,525,MA,9781442316775,Mandarin 3,26,,,09Q,,N,Where can one exchange money?,,,,Pimsleur Chinese (Mandarin) Level 3 MP3,9781442394896_Mandarin_Chinese_3_QM_525.mp3,"11,12,16"
526,526,MA,9781442316775,Mandarin 3,26,,,09R,,M,哪儿可以换钱？,nǎr kě yǐ huàn qián?,5,Q,Pimsleur Chinese (Mandarin) Level 3 MP3,9781442394896_Mandarin_Chinese_3_QM_526.mp3,"11,12,16"
527,527,MA,9781442316775,Mandarin 3,26,,,10Q,,N,I have traveler’s checks.,,,,Pimsleur Chinese (Mandarin) Level 3 MP3,9781442394896_Mandarin_Chinese_3_QM_527.mp3,"11,14"
528,528,MA,9781442316775,Mandarin 3,26,,,10R,,M,我有旅行支票。,wǒ yǒu lǚ xíng zhī piào.,6,S,Pimsleur Chinese (Mandarin) Level 3 MP3,9781442394896_Mandarin_Chinese_3_QM_528.mp3,"11,14"
529,529,MA,9781442316775,Mandarin 3,27,,,01Q,,N,What are your hobbies?,,,,Pimsleur Chinese (Mandarin) Level 3 MP3,9781442394896_Mandarin_Chinese_3_QM_529.mp3,1
530,530,MA,9781442316775,Mandarin 3,27,,,01R,,F,您的爱好是什么？,nín de ài hào shì shén me?,7,Q,Pimsleur Chinese (Mandarin) Level 3 MP3,9781442394896_Mandarin_Chinese_3_QM_530.mp3,1
533,533,MA,9781442316775,Mandarin 3,27,,,03Q,,N,I like to read books.,,,,Pimsleur Chinese (Mandarin) Level 3 MP3,9781442394896_Mandarin_Chinese_3_QM_533.mp3,1
534,534,MA,9781442316775,Mandarin 3,27,,,03R,,M,我喜欢看书。,wǒ xǐ huan kàn shū.,5,S,Pimsleur Chinese (Mandarin) Level 3 MP3,9781442394896_Mandarin_Chinese_3_QM_534.mp3,1
535,535,MA,9781442316775,Mandarin 3,27,,,04Q,,N,Did you see the doctor?,,,,Pimsleur Chinese (Mandarin) Level 3 MP3,9781442394896_Mandarin_Chinese_3_QM_535.mp3,"7,8,16"
536,536,MA,9781442316775,Mandarin 3,27,,,04R,,M,您看医生了吗 ？,nín kàn yī shēng le ma?,6,Q,Pimsleur Chinese (Mandarin) Level 3 MP3,9781442394896_Mandarin_Chinese_3_QM_536.mp3,"7,8,16"
537,537,MA,9781442316775,Mandarin 3,27,,,05Q,,N,Can I use traveler’s checks?,,,,Pimsleur Chinese (Mandarin) Level 3 MP3,9781442394896_Mandarin_Chinese_3_QM_537.mp3,"11,14,18"
538,538,MA,9781442316775,Mandarin 3,27,,,05R,,M,旅行支票可以吗？,lǚ xíng zhī piào kě yǐ ma?,7,Q,Pimsleur Chinese (Mandarin) Level 3 MP3,9781442394896_Mandarin_Chinese_3_QM_538.mp3,"11,14,18"
539,539,MA,9781442316775,Mandarin 3,27,,,06Q,,N,A novel for you.,,,,Pimsleur Chinese (Mandarin) Level 3 MP3,9781442394896_Mandarin_Chinese_3_QM_539.mp3,1
540,540,MA,9781442316775,Mandarin 3,27,,,06R,,M,您的小说。,nín de xiǎo shūo,4,S,Pimsleur Chinese (Mandarin) Level 3 MP3,9781442394896_Mandarin_Chinese_3_QM_540.mp3,1
541,541,MA,9781442316775,Mandarin 3,27,,,07Q,,N,What kind of books do you like to read?,,,,Pimsleur Chinese (Mandarin) Level 3 MP3,9781442394896_Mandarin_Chinese_3_QM_541.mp3,1
542,542,MA,9781442316775,Mandarin 3,27,,,07R,,F,您看什么书？,nín kàn shén me shū?,5,Q,Pimsleur Chinese (Mandarin) Level 3 MP3,9781442394896_Mandarin_Chinese_3_QM_542.mp3,1
543,543,MA,9781442316775,Mandarin 3,27,,,08Q,,N,Do you like to listen to classical music?,,,,Pimsleur Chinese (Mandarin) Level 3 MP3,9781442394896_Mandarin_Chinese_3_QM_543.mp3,1
544,544,MA,9781442316775,Mandarin 3,27,,,08R,,M,喜欢听古典音乐吗？,xǐ huan tīng gǔ diǎn yīn yuè ma?,8,Q,Pimsleur Chinese (Mandarin) Level 3 MP3,9781442394896_Mandarin_Chinese_3_QM_544.mp3,1
545,545,MA,9781442316775,Mandarin 3,27,,,09Q,,N,"Yes, I like to very much.",,,,Pimsleur Chinese (Mandarin) Level 3 MP3,9781442394896_Mandarin_Chinese_3_QM_545.mp3,9
546,546,MA,9781442316775,Mandarin 3,27,,,09R,,F,喜欢，很喜欢。,"xǐ huan, hěn xǐ huan.",5,S,Pimsleur Chinese (Mandarin) Level 3 MP3,9781442394896_Mandarin_Chinese_3_QM_546.mp3,9
547,547,MA,9781442316775,Mandarin 3,27,,,10Q,,N,I often read novels.,,,,Pimsleur Chinese (Mandarin) Level 3 MP3,9781442394896_Mandarin_Chinese_3_QM_547.mp3,1
548,548,MA,9781442316775,Mandarin 3,27,,,10R,,M,我常常看小说。,wǒ cháng cháng kàn xiǎo shuō.,6,S,Pimsleur Chinese (Mandarin) Level 3 MP3,9781442394896_Mandarin_Chinese_3_QM_548.mp3,1
549,549,MA,9781442316775,Mandarin 3,27,,,11Q,,N,I like taking walks very much.,,,,Pimsleur Chinese (Mandarin) Level 3 MP3,9781442394896_Mandarin_Chinese_3_QM_549.mp3,1
550,550,MA,9781442316775,Mandarin 3,27,,,11R,,M,我很喜欢散步。,wǒ hěn xǐ huan sàn bù.,6,S,Pimsleur Chinese (Mandarin) Level 3 MP3,9781442394896_Mandarin_Chinese_3_QM_550.mp3,1
551,551,MA,9781442316775,Mandarin 3,27,,,12Q,,N,The tea shop is next to the middle school.,,,,Pimsleur Chinese (Mandarin) Level 3 MP3,9781442394896_Mandarin_Chinese_3_QM_551.mp3,"6,14"
552,552,MA,9781442316775,Mandarin 3,27,,,12R,,F,茶馆在中学的旁边。,chá guǎn zài zhōng xué de páng biān.,8,S,Pimsleur Chinese (Mandarin) Level 3 MP3,9781442394896_Mandarin_Chinese_3_QM_552.mp3,"6,14"
553,553,MA,9781442316775,Mandarin 3,28,,,01Q,,N,That’s impressive.,,,,Pimsleur Chinese (Mandarin) Level 3 MP3,9781442394896_Mandarin_Chinese_3_QM_553.mp3,9
554,554,MA,9781442316775,Mandarin 3,28,,,01R,,M,了不起。,liǎo bù qǐ.,3,S,Pimsleur Chinese (Mandarin) Level 3 MP3,9781442394896_Mandarin_Chinese_3_QM_554.mp3,9
555,555,MA,9781442316775,Mandarin 3,28,,,02Q,,N,At what time did you go to bed last night?,,,,Pimsleur Chinese (Mandarin) Level 3 MP3,9781442394896_Mandarin_Chinese_3_QM_555.mp3,17
556,556,MA,9781442316775,Mandarin 3,28,,,02R,,F,您昨天晚上是几点上床的？,nín zuó tiān wǎn shàng shì jǐ diǎn shàng chuáng de?,11,Q,Pimsleur Chinese (Mandarin) Level 3 MP3,9781442394896_Mandarin_Chinese_3_QM_556.mp3,17
557,557,MA,9781442316775,Mandarin 3,28,,,03Q,,N,At what time did you get up?,,,,Pimsleur Chinese (Mandarin) Level 3 MP3,9781442394896_Mandarin_Chinese_3_QM_557.mp3,17
558,558,MA,9781442316775,Mandarin 3,28,,,03R,,F,您是几点起床的？,nín shì jǐ diǎn qǐ chuáng de?,7,Q,Pimsleur Chinese (Mandarin) Level 3 MP3,9781442394896_Mandarin_Chinese_3_QM_558.mp3,17
559,559,MA,9781442316775,Mandarin 3,28,,,04Q,,N,When did you go to bed?,,,,Pimsleur Chinese (Mandarin) Level 3 MP3,9781442394896_Mandarin_Chinese_3_QM_559.mp3,17
560,560,MA,9781442316775,Mandarin 3,28,,,04R,,F,您是什么时候上床的？,nín shì shén me shí hou shàng chuáng de?,9,Q,Pimsleur Chinese (Mandarin) Level 3 MP3,9781442394896_Mandarin_Chinese_3_QM_560.mp3,17
561,561,MA,9781442316775,Mandarin 3,28,,,05Q,,N,Do you do exercise?,,,,Pimsleur Chinese (Mandarin) Level 3 MP3,9781442394896_Mandarin_Chinese_3_QM_561.mp3,1
562,562,MA,9781442316775,Mandarin 3,28,,,05R,,M,您做运动吗？,nín zuò yùn dòng ma?,5,Q,Pimsleur Chinese (Mandarin) Level 3 MP3,9781442394896_Mandarin_Chinese_3_QM_562.mp3,1
563,563,MA,9781442316775,Mandarin 3,28,,,06Q,,N,I come to work at eight.,,,,Pimsleur Chinese (Mandarin) Level 3 MP3,9781442394896_Mandarin_Chinese_3_QM_563.mp3,"12,20"
564,564,MA,9781442316775,Mandarin 3,28,,,06R,,M,我八点来公司。,wǒ bā diǎn lái gōng sī.,6,S,Pimsleur Chinese (Mandarin) Level 3 MP3,9781442394896_Mandarin_Chinese_3_QM_564.mp3,"12,20"
565,565,MA,9781442316775,Mandarin 3,28,,,07Q,,N,I do tai ji quan.,,,,Pimsleur Chinese (Mandarin) Level 3 MP3,9781442394896_Mandarin_Chinese_3_QM_565.mp3,1
566,566,MA,9781442316775,Mandarin 3,28,,,07R,,F,我打太极拳。,wǒ dǎ tài jí quán.,5,S,Pimsleur Chinese (Mandarin) Level 3 MP3,9781442394896_Mandarin_Chinese_3_QM_566.mp3,1
567,567,MA,9781442316775,Mandarin 3,28,,,08Q,,N,"Every morning, I go for a run.",,,,Pimsleur Chinese (Mandarin) Level 3 MP3,9781442394896_Mandarin_Chinese_3_QM_567.mp3,"1,17"
568,568,MA,9781442316775,Mandarin 3,28,,,08R,,M,每天早上我跑步。,měi tiān zǎo shàng wǒ pǎo bù.,7,S,Pimsleur Chinese (Mandarin) Level 3 MP3,9781442394896_Mandarin_Chinese_3_QM_568.mp3,"1,17"
569,569,MA,9781442316775,Mandarin 3,28,,,09Q,,N,Then I eat breakfast.,,,,Pimsleur Chinese (Mandarin) Level 3 MP3,9781442394896_Mandarin_Chinese_3_QM_569.mp3,"1,6"
570,570,MA,9781442316775,Mandarin 3,28,,,09R,,M,然后我吃早饭。,rán hòu wǒ chī zǎo fàn.,6,S,Pimsleur Chinese (Mandarin) Level 3 MP3,9781442394896_Mandarin_Chinese_3_QM_570.mp3,"1,6"
571,571,MA,9781442316775,Mandarin 3,28,,,10Q,,N,I go for a run before work.,,,,Pimsleur Chinese (Mandarin) Level 3 MP3,9781442394896_Mandarin_Chinese_3_QM_571.mp3,"1,20"
572,572,MA,9781442316775,Mandarin 3,28,,,10R,,M,我工作以前跑步。,wǒ gōng zuò yǐ qián pǎo bù.,7,S,Pimsleur Chinese (Mandarin) Level 3 MP3,9781442394896_Mandarin_Chinese_3_QM_572.mp3,"1,20"
573,573,MA,9781442316775,Mandarin 3,28,,,11Q,,N,What exercise do you do?,,,,Pimsleur Chinese (Mandarin) Level 3 MP3,9781442394896_Mandarin_Chinese_3_QM_573.mp3,1
574,574,MA,9781442316775,Mandarin 3,28,,,11R,,M,您做什么运动 ？,nín zuò shén me yùn dòng?,6,Q,Pimsleur Chinese (Mandarin) Level 3 MP3,9781442394896_Mandarin_Chinese_3_QM_574.mp3,1
575,575,MA,9781442316775,Mandarin 3,28,,,12Q,,N,Every morning I go for a walk.,,,,Pimsleur Chinese (Mandarin) Level 3 MP3,9781442394896_Mandarin_Chinese_3_QM_575.mp3,"1,17"
576,576,MA,9781442316775,Mandarin 3,28,,,12R,,M,每天早上我去散步。,měi tiān zǎo shàng wǒ qù sàn bù.,8,S,Pimsleur Chinese (Mandarin) Level 3 MP3,9781442394896_Mandarin_Chinese_3_QM_576.mp3,"1,17"
577,577,MA,9781442316775,Mandarin 3,29,,,01Q,,N,What would be a good choice?,,,,Pimsleur Chinese (Mandarin) Level 3 MP3,9781442394896_Mandarin_Chinese_3_QM_577.mp3,7
578,578,MA,9781442316775,Mandarin 3,29,,,01R,,M,买什么好？,mǎi shén me hǎo?,4,Q,Pimsleur Chinese (Mandarin) Level 3 MP3,9781442394896_Mandarin_Chinese_3_QM_578.mp3,7
581,581,MA,9781442316775,Mandarin 3,29,,,03Q,,N,She goes to middle school.,,,,Pimsleur Chinese (Mandarin) Level 3 MP3,9781442394896_Mandarin_Chinese_3_QM_581.mp3,5
582,582,MA,9781442316775,Mandarin 3,29,,,03R,,M,她上中学。,tā shàng zhōng xué.,4,S,Pimsleur Chinese (Mandarin) Level 3 MP3,9781442394896_Mandarin_Chinese_3_QM_582.mp3,5
583,583,MA,9781442316775,Mandarin 3,29,,,04Q,,N,My son studies Mandarin.,,,,Pimsleur Chinese (Mandarin) Level 3 MP3,9781442394896_Mandarin_Chinese_3_QM_583.mp3,"5,15"
584,584,MA,9781442316775,Mandarin 3,29,,,04R,,M,我的儿子正在学普通话。,wǒ de ér zi zhèng zài xué pǔ tōng huà.,10,S,Pimsleur Chinese (Mandarin) Level 3 MP3,9781442394896_Mandarin_Chinese_3_QM_584.mp3,"5,15"
585,585,MA,9781442316775,Mandarin 3,29,,,05Q,,N,How about buying a watch?,,,,Pimsleur Chinese (Mandarin) Level 3 MP3,9781442394896_Mandarin_Chinese_3_QM_585.mp3,14
586,586,MA,9781442316775,Mandarin 3,29,,,05R,,F,买一块表怎么样？,mǎi yí kuài biǎo zěn me yàng?,7,Q,Pimsleur Chinese (Mandarin) Level 3 MP3,9781442394896_Mandarin_Chinese_3_QM_586.mp3,14
587,587,MA,9781442316775,Mandarin 3,29,,,06Q,,N,Did you buy souvenirs?,,,,Pimsleur Chinese (Mandarin) Level 3 MP3,9781442394896_Mandarin_Chinese_3_QM_587.mp3,14
588,588,MA,9781442316775,Mandarin 3,29,,,06R,,F,您买纪念品了吗？,nín mǎi jì niàn pǐn le ma?,7,Q,Pimsleur Chinese (Mandarin) Level 3 MP3,9781442394896_Mandarin_Chinese_3_QM_588.mp3,14
589,589,MA,9781442316775,Mandarin 3,29,,,07Q,,N,I have to buy a souvenir for my daughter.,,,,Pimsleur Chinese (Mandarin) Level 3 MP3,9781442394896_Mandarin_Chinese_3_QM_589.mp3,"5,14"
590,590,MA,9781442316775,Mandarin 3,29,,,07R,,M,我得给我的女儿买纪念品。,wǒ děi gěi wǒ de nǚ ér mǎi jì niàn pǐn.,11,S,Pimsleur Chinese (Mandarin) Level 3 MP3,9781442394896_Mandarin_Chinese_3_QM_590.mp3,"5,14"
591,591,MA,9781442316775,Mandarin 3,29,,,08Q,,N,"For my daughter, what would be a good choice?",,,,Pimsleur Chinese (Mandarin) Level 3 MP3,9781442394896_Mandarin_Chinese_3_QM_591.mp3,"5,14"
592,592,MA,9781442316775,Mandarin 3,29,,,08R,,M,给我的女儿买什么好？,gěi wǒ de nǚ ér mǎi shén me hǎo?,9,Q,Pimsleur Chinese (Mandarin) Level 3 MP3,9781442394896_Mandarin_Chinese_3_QM_592.mp3,"5,14"
593,593,MA,9781442316775,Mandarin 3,29,,,09Q,,N,Do you read Chinese books?,,,,Pimsleur Chinese (Mandarin) Level 3 MP3,9781442394896_Mandarin_Chinese_3_QM_593.mp3,1
594,594,MA,9781442316775,Mandarin 3,29,,,09R,,F,您看中文书吗？,nín kàn zhōng wén shū ma?,6,Q,Pimsleur Chinese (Mandarin) Level 3 MP3,9781442394896_Mandarin_Chinese_3_QM_594.mp3,1
595,595,MA,9781442316775,Mandarin 3,29,,,10Q,,N,I’m going to buy Chinese books for him.,,,,Pimsleur Chinese (Mandarin) Level 3 MP3,9781442394896_Mandarin_Chinese_3_QM_595.mp3,14
596,596,MA,9781442316775,Mandarin 3,29,,,10R,,M,我要给他买中文书。,wǒ yào gěi tā mǎi zhōng wén shū.,8,S,Pimsleur Chinese (Mandarin) Level 3 MP3,9781442394896_Mandarin_Chinese_3_QM_596.mp3,14
597,597,MA,9781442316775,Mandarin 3,30,,,01Q,,N,My Mandarin will have gotten better than it is now.,,,,Pimsleur Chinese (Mandarin) Level 3 MP3,9781442394896_Mandarin_Chinese_3_QM_597.mp3,15
598,598,MA,9781442316775,Mandarin 3,30,,,01R,,M,我的普通话会比现在流利。,wǒ de pǔ tōng huà huì bǐ xiàn zài liú lì,11,S,Pimsleur Chinese (Mandarin) Level 3 MP3,9781442394896_Mandarin_Chinese_3_QM_598.mp3,15
599,599,MA,9781442316775,Mandarin 3,30,,,02Q,,N,See you next year.,,,,Pimsleur Chinese (Mandarin) Level 3 MP3,9781442394896_Mandarin_Chinese_3_QM_599.mp3,"7,17"
600,600,MA,9781442316775,Mandarin 3,30,,,02R,,M,明年见。,míng nián jiàn.,3,S,Pimsleur Chinese (Mandarin) Level 3 MP3,9781442394896_Mandarin_Chinese_3_QM_600.mp3,"7,17"
601,601,MA,9781442316775,Mandarin 3,30,,,03Q,,N,Thanks for your warm welcome.,,,,Pimsleur Chinese (Mandarin) Level 3 MP3,9781442394896_Mandarin_Chinese_3_QM_601.mp3,13
602,602,MA,9781442316775,Mandarin 3,30,,,03R,,M,谢谢你们的热情的招待。,xiè xie nǐ men de rè qíng de zhāo dài.,10,S,Pimsleur Chinese (Mandarin) Level 3 MP3,9781442394896_Mandarin_Chinese_3_QM_602.mp3,13
603,603,MA,9781442316775,Mandarin 3,30,,,04Q,,N,Yesterday evening I went to listen to a concert.,,,,Pimsleur Chinese (Mandarin) Level 3 MP3,9781442394896_Mandarin_Chinese_3_QM_603.mp3,"1,17"
604,604,MA,9781442316775,Mandarin 3,30,,,04R,,F,昨天晚上我去听音乐会了。,zuó tiān wǎn shàng wǒ qù tīng yīn yuè huì le.,11,S,Pimsleur Chinese (Mandarin) Level 3 MP3,9781442394896_Mandarin_Chinese_3_QM_604.mp3,"1,17"
605,605,MA,9781442316775,Mandarin 3,30,,,05Q,,N,"You know my address, isn’t that so?",,,,Pimsleur Chinese (Mandarin) Level 3 MP3,9781442394896_Mandarin_Chinese_3_QM_605.mp3,7
606,606,MA,9781442316775,Mandarin 3,30,,,05R,,M,您知道我的地址，是吧？,"nín zhī dào wǒ de dì zhǐ, shì ba?",9,Q,Pimsleur Chinese (Mandarin) Level 3 MP3,9781442394896_Mandarin_Chinese_3_QM_606.mp3,7
607,607,MA,9781442316775,Mandarin 3,30,,,06Q,,N,"In that case, see you in America.",,,,Pimsleur Chinese (Mandarin) Level 3 MP3,9781442394896_Mandarin_Chinese_3_QM_607.mp3,"9,18"
608,608,MA,9781442316775,Mandarin 3,30,,,06R,,M,那么，在美国见。,"nà me, zài měi guó jiàn.",6,S,Pimsleur Chinese (Mandarin) Level 3 MP3,9781442394896_Mandarin_Chinese_3_QM_608.mp3,"9,18"
609,609,MA,9781442316775,Mandarin 3,30,,,07Q,,N,He sometimes goes to listen to concerts.,,,,Pimsleur Chinese (Mandarin) Level 3 MP3,9781442394896_Mandarin_Chinese_3_QM_609.mp3,1
610,610,MA,9781442316775,Mandarin 3,30,,,07R,,M,他有时候去听音乐会。,tā yŏu shí hou qù tīng yīn yuè huì.,9,S,Pimsleur Chinese (Mandarin) Level 3 MP3,9781442394896_Mandarin_Chinese_3_QM_610.mp3,1
611,611,MA,9781442316775,Mandarin 3,30,,,08Q,,N,I study English on the subway.,,,,Pimsleur Chinese (Mandarin) Level 3 MP3,9781442394896_Mandarin_Chinese_3_QM_611.mp3,"15,18"
612,612,MA,9781442316775,Mandarin 3,30,,,08R,,F,我在地铁上学英文。,wǒ zài dì tiě shàng xué yīng wén.,8,S,Pimsleur Chinese (Mandarin) Level 3 MP3,9781442394896_Mandarin_Chinese_3_QM_612.mp3,"15,18"
